,doc,url,correct,target,prediction,count
12,"Add jsp-api to security sample
",https://github.com/spring-projects/spring-session/issues/279,1.0,2.0,2.0,39
420,"WebSocket08FrameDecoder may leak memory if channel is closed before the full frame was received
Morning, i was looking through logfiles from our application and found this (after running without exceptions for days):

```
22:48:33.120 WARN  io.netty.util.ResourceLeakDetector - LEAK: ByteBuf was GC'd before being released correctly.  The following stack trace shows where the leaked object was created, rather than where you failed to release it.
io.netty.util.ResourceLeakException: io.netty.buffer.UnpooledUnsafeDirectByteBuf@201e42a1
at io.netty.util.ResourceLeakDetector$DefaultResourceLeak.<init>(ResourceLeakDetector.java:174) ~[thruput-0.6.2.jar:na]
at io.netty.util.ResourceLeakDetector.open(ResourceLeakDetector.java:116) ~[thruput-0.6.2.jar:na]
at io.netty.buffer.UnpooledUnsafeDirectByteBuf.<init>(UnpooledUnsafeDirectByteBuf.java:72) ~[thruput-0.6.2.jar:na]
at io.netty.buffer.UnpooledByteBufAllocator.newDirectBuffer(UnpooledByteBufAllocator.java:49) ~[thruput-0.6.2.jar:na]
at io.netty.buffer.AbstractByteBufAllocator.directBuffer(AbstractByteBufAllocator.java:132) ~[thruput-0.6.2.jar:na]
at io.netty.buffer.AbstractByteBufAllocator.directBuffer(AbstractByteBufAllocator.java:123) ~[thruput-0.6.2.jar:na]
at io.netty.buffer.AbstractByteBufAllocator.buffer(AbstractByteBufAllocator.java:60) ~[thruput-0.6.2.jar:na]
at io.netty.handler.codec.http.websocketx.WebSocket08FrameDecoder.decode(WebSocket08FrameDecoder.java:268) ~[thruput-0.6.2.jar:na]
at io.netty.handler.codec.ReplayingDecoder.callDecode(ReplayingDecoder.java:362) ~[thruput-0.6.2.jar:na]
at io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:131) [thruput-0.6.2.jar:na]
at io.netty.channel.DefaultChannelHandlerContext.invokeChannelRead(DefaultChannelHandlerContext.java:337) [thruput-0.6.2.jar:na]
at io.netty.channel.DefaultChannelHandlerContext.fireChannelRead(DefaultChannelHandlerContext.java:323) [thruput-0.6.2.jar:na]
at io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:253) [thruput-0.6.2.jar:na]
at io.netty.channel.DefaultChannelHandlerContext.invokeChannelRead(DefaultChannelHandlerContext.java:337) [thruput-0.6.2.jar:na]
at io.netty.channel.DefaultChannelHandlerContext.fireChannelRead(DefaultChannelHandlerContext.java:323) [thruput-0.6.2.jar:na]
at io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:785) [thruput-0.6.2.jar:na]
at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:100) [thruput-0.6.2.jar:na]
at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:478) [thruput-0.6.2.jar:na]
at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:447) [thruput-0.6.2.jar:na]
at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:341) [thruput-0.6.2.jar:na]
at io.netty.util.concurrent.SingleThreadEventExecutor$2.run(SingleThreadEventExecutor.java:101) [thruput-0.6.2.jar:na]
at java.lang.Thread.run(Thread.java:724) [na:1.7.0_40]
```

I do not have any more information than this :(
",https://github.com/netty/netty/issues/1874,1.0,1.0,1.0,37
11,"AbstractChannel#filterOutboundMessage may mask writing a released empty buffer
AbstractChannel attempts to ""filter"" messages which are written [1]. A goal of this process is to copy from heap to direct if necessary. However implementations of this method [2][3] may translate a buffer with 0 readable bytes to EMPTY_BUFFER. This may mask a user error where an empty buffer is written but already released.

[1] https://github.com/netty/netty/blob/4.1/transport/src/main/java/io/netty/channel/AbstractChannel.java#L877
[2] https://github.com/netty/netty/blob/4.1/transport-native-kqueue/src/main/java/io/netty/channel/kqueue/AbstractKQueueChannel.java#L252
[3] https://github.com/netty/netty/blob/4.1/transport-native-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollChannel.java#L306",https://github.com/netty/netty/issues/7383,1.0,1.0,1.0,42
462,"groovy scripting docs are buggy for 'multiValued'
The documentation (https://www.elastic.co/guide/en/elasticsearch/reference/master/modules-scripting-groovy.html#_doc_value_properties_and_methods) states that you can do this:

```
doc['field_name'].multiValued
    A boolean indicating that the field has several values within the corpus. 
```

This does not work though, we don't have any actual code to support it. I don't think we need it either, since someone could just look at `doc['field_name'].size() > 1` or a number of other ways, but we should fix the docs.
",https://github.com/elastic/elasticsearch/issues/18164,1.0,2.0,2.0,44
111,"Entities not building after updating to beta12
After upgrading to beta12, my project will no longer build.

I receive the following in the gradle build messages:

```
Error:Execution failed for task ':app:compileDebugJavaWithJavac'.
> java.lang.NoSuchMethodError: com.squareup.javapoet.TypeSpec.classBuilder(Lcom/squareup/javapoet/ClassName;)Lcom/squareup/javapoet/TypeSpec$Builder;
```

I can have `requery`, and `requery-android` at beta12 and `requery-processor` at beta11 and the project will build fine. But upgrading `requery-processor` to beta12 will stop it from building.
",https://github.com/requery/requery/issues/75,1.0,2.0,2.0,35
146,"Got following exception when i try upload large file(25MB) using netty HttpUpload example. 
4 Jul, 2013 12:06:47 PM io.netty.util.ResourceLeakDetector reportLeak
WARNING: LEAK: ByteBuf was GC'd before being released correctly.
io.netty.util.ResourceLeakException: io.netty.buffer.DefaultCompositeByteBuf@b82368
    at io.netty.util.ResourceLeakDetector$DefaultResourceLeak.<init>(ResourceLeakDetector.java:158)
    at io.netty.util.ResourceLeakDetector.open(ResourceLeakDetector.java:103)
    at io.netty.buffer.DefaultCompositeByteBuf.<init>(DefaultCompositeByteBuf.java:80)
    at io.netty.buffer.Unpooled.wrappedBuffer(Unpooled.java:301)
    at io.netty.buffer.Unpooled.wrappedBuffer(Unpooled.java:238)
    at io.netty.handler.codec.http.multipart.HttpPostRequestDecoder.offer(HttpPostRequestDecoder.java:363)
    at io.netty.example.http.upload.HttpUploadServerHandler.messageReceived(HttpUploadServerHandler.java:185)
    at io.netty.example.http.upload.HttpUploadServerHandler.messageReceived(HttpUploadServerHandler.java:1)
    at io.netty.channel.SimpleChannelInboundHandler.messageReceived(SimpleChannelInboundHandler.java:84)
    at io.netty.channel.DefaultChannelHandlerContext.invokeMessageReceived(DefaultChannelHandlerContext.java:379)
    at io.netty.channel.DefaultChannelHandlerContext.fireMessageReceived(DefaultChannelHandlerContext.java:364)
    at io.netty.handler.codec.ByteToMessageDecoder.messageReceived(ByteToMessageDecoder.java:178)
    at io.netty.channel.DefaultChannelHandlerContext.invokeMessageReceived(DefaultChannelHandlerContext.java:379)
    at io.netty.channel.DefaultChannelHandlerContext.fireMessageReceived(DefaultChannelHandlerContext.java:364)
    at io.netty.channel.DefaultChannelHandlerContext.fireMessageReceived(DefaultChannelHandlerContext.java:347)
    at io.netty.channel.DefaultChannelPipeline.fireMessageReceived(DefaultChannelPipeline.java:780)
    at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:92)
    at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:489)
    at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:464)
    at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:358)
    at io.netty.util.concurrent.SingleThreadEventExecutor$2.run(SingleThreadEventExecutor.java:101)
    at java.lang.Thread.run(Unknown Source)

I forgot to mention one more result that i got with the same example.
I configured the HttpDataFectory to useDisk = false;
I didn't get any exception but received file have size less than the actual file size(in case of media file but worked correctly with text file with size of around 7MB).
",https://github.com/netty/netty/issues/1516,1.0,1.0,1.0,46
257,"NormalMemoryRegionCache's arraysize is over booked
When create NormalMemoryRegionCache for PoolThreadCache. The array size is decided by:
        int max = Math.min(area.chunkSize, maxCachedBufferCapacity);
        int arraySize = Math.max(1, max / area.pageSize);

So most likely it is decided by maxCachedBufferCapacity/area.pageSize, with maxCachedBufferCapacity=2M the array size will be 2^8 = 256.

when we try to get normal cache the index is pre-processed by log2():
PoolThreadCache.cacheForNormal():
        int idx = log2(normCapacity >> numShiftsNormalHeap);
        return cache(normalHeapCaches, idx);

A 2M cache entry will get from the 8th cache bin(start from 0).

The space for NormalMemoryRegionCache is over booked, though it will not impact correctness(just a little performance..).
",https://github.com/netty/netty/issues/2925,1.0,1.0,1.0,40
86,"DefaultChannelPool leaks IdleChannels
`DefaultChannelPool#removeAll` fails to properly remove entry from partition as it tries to remove a `Channel` instead of an `IdleChannel`.",https://github.com/AsyncHttpClient/async-http-client/issues/1461,1.0,1.0,1.0,48
469,"junit-platform-suite-api should not have a dependency on junit-platform-commons
## Overview

The `junit-platform-suite-api` currently has a direct dependency on `junit-platform-commons` which it does not need.

## Deliverables

- [x] Remove `junit-platform-suite-api`'s dependency on `junit-platform-commons`.

",https://github.com/junit-team/junit5/issues/1690,1.0,2.0,2.0,43
114,"EntryEvent toString returns nulls
Running the sample code on 3.3 for EventListeners (ListeningMember,ModifyingMember)

The EntryEvent returns nulls in the toString().

If you access the properties directly via get it returns correctly.
",https://github.com/hazelcast/hazelcast/issues/3633,1.0,3.0,3.0,43
143,"Generated code doesn't compile when custom type mapper maps to a nullable primitive type
The generated `hashCode()` attempts to take `Integer.hashCode(myEntity.getMyIntField())` even though `myEntity.getMyIntField()` returns an `OptionalInt`.",https://github.com/speedment/speedment/issues/628,1.0,3.0,3.0,38
88,"Dependencies missing from shade plugin in spring-boot-starter-parent
In 1.5.8:

```                <plugin>
                    <groupId>org.apache.maven.plugins</groupId>
                    <artifactId>maven-shade-plugin</artifactId>
                    <dependencies>
                        <dependency>
                            <groupId>org.springframework.boot</groupId>
                            <artifactId>spring-boot-maven-plugin</artifactId>
                            <version>1.5.8.RELEASE</version>
                        </dependency>
                    </dependencies>
...
```


in 2.0.0

```                <plugin>
                    <artifactId>maven-shade-plugin</artifactId>
                    <executions>
```


(no dependencies)",https://github.com/spring-projects/spring-boot/issues/11200,1.0,2.0,2.0,47
419,"WebSocket08FrameDecoder leaks ByteBuf when payload is masked
",https://github.com/netty/netty/issues/1878,1.0,1.0,1.0,51
104,"EdgeRouterFactory yields memory leak
The `GraphConfigurator` creates a new `EdgeRouterFactory` for every layout run:
```
algorithmAssembler.setPhase(LayeredPhases.P5_EDGE_ROUTING,
        EdgeRouterFactory.factoryFor(lgraph.getProperty(LayeredOptions.EDGE_ROUTING)));
```

The created edge router instance, say `SplineEdgeRouter`, is then cached within the `AlgorithmAssembler`. Since it's a new factory every time, caching is broken in `AlgorithmAssembler#retrieveProcessor`. 

```
if (enableCaching) {
            if (cache.containsKey(factory)) {
[...]
```",https://github.com/eclipse/elk/issues/252,1.0,1.0,1.0,46
107,"Empty trash task should use thread pool executor
`emptyTrashTask` should use the thread pool so it is run parallel.
",https://github.com/Automattic/simplenote-android/issues/213,1.0,0.0,0.0,53
53,"Cleanup build
Please remove the following lines from the target platform definition:
https://github.com/eclipse/elk/blob/3c28c0639585ebeab6fffab12d7e86cd581019ef/build/org.eclipse.elk.targetplatform/org.eclipse.elk.targetplatform.target#L30-L33

Besides, please change 
https://github.com/eclipse/elk/blob/3c28c0639585ebeab6fffab12d7e86cd581019ef/build/org.eclipse.elk.targetplatform/org.eclipse.elk.targetplatform.target#L28
to http://download.eclipse.org/modeling/emft/mwe/updates/releases/2.10.0/ or .../2.11.1",https://github.com/eclipse/elk/issues/487,1.0,2.0,2.0,42
95,"Distributions no longer deployed
Usually I can find a full dist of the spring releases at:
https://maven.springframework.org/release/org/springframework/spring/
5.2.4 does not seem to have been posted despite most of the modules now being available on Maven central.",https://github.com/spring-projects/spring-framework/issues/24605,1.0,2.0,2.0,46
360,"SniHandler#replaceHandler() may leak (reference counted) SslContexts
The SniHandler#select()/AsyncMapper#map() methods execute asynchronously and by the time the returned Future completes the client is possibly no longer connected.

The #selection field will be set but probably after #channelInactive() (i.e. can't really do anything with it) and the #replace() call on the ChannelPipeline will probably throw a NoSuchElementException.

I have no good suggestion how to fix it. There is an opportunity to cancel the future and it could try to decrement the refCnt if the Future completes successfully but the client has disconnected in the meantime. 

Given SniHandler is a one-shot handler maybe something along the lines of this?!

``` java
class SniHandler {
  private Promsie<SslContext> promise;

  void handlerAdded(ChannelHandlerContext ctx) {
    promsie = ctx.newPromise();
  }

  void channelInactive(ChannelHandlerContext ctx) {
    promsie.cancel(true);
    promsie.addFutureListener(... release() on success ...);
    ctx.fireChannelInactive();
  }

  void select(...) {
    mapping.map(hostname, promsie).addFutureListener(... replaceHandler() ...);
  }
}
```
",https://github.com/netty/netty/issues/5678,1.0,1.0,1.0,48
313,"Regex support on /metrics returns ""not found"" if metrics value is null
Regex support added in boot v1.3 does not handle correctly null metrics value due to :

https://github.com/spring-projects/spring-boot/blob/8ca5635b69109fba898a094abd5970c906d29060/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/MetricsMvcEndpoint.java#L75

Consequently, it results in a 404 HTTP error code.
",https://github.com/spring-projects/spring-boot/issues/4552,1.0,3.0,3.0,54
46,"Cannot use dependency due to new release management
Introduced in #1286

We now get:

```
Failed to collect dependencies at com.graphhopper:graphhopper-reader-osm:jar:0.10-SNAPSHOT: Failed to read artifact descriptor for com.graphhopper:graphhopper-reader-osm:jar:0.10-SNAPSHOT: Failure to find com.graphhopper:graphhopper-parent:pom:${revision} in https://repo.maven.apache.org/maven2 was cached in the local repository, resolution will not be reattempted until the update interval of central has elapsed or updates are forced -> [Help 1]
```

for all projects trying to use the dependencies at e.g. maven central. Which is ugly and could be fixed with a 'flat' pom: https://maven.apache.org/maven-ci-friendly.html

Related: http://blog.kiwitype.com/2017/maven-versioning-in-a-continuous-delivery-pipeline/",https://github.com/graphhopper/graphhopper/issues/1288,1.0,2.0,2.0,42
312,"RedissonList's Iterator Race Conditions
RedissonList iterator as it tries to keep ""up to date"" with data has a race condition in which if between the .hasNext() and the .next() call the set is emptied the list will throw NoSuchElementException.

---
## Unit Test

private static final String LIST_NAME = ""TEST_LIST"";
private static boolean failed;

```
@Ignore
class Delete implements Runnable {

    public void run() {
        // remove one item
        RList<Object> list = redisson.getList(LIST_NAME);
        if (!list.isEmpty()) {
            Iterator<Object> iter = list.iterator();
            if (iter.hasNext()) {
                iter.next();
                iter.remove();
            }
        }
    }
}

@Ignore
class Add implements Runnable {
    int i = 0;

    public void run() {
        // add items up to place up to one in list
        RList<Object> list = redisson.getList(LIST_NAME);
        if (list.isEmpty()) {
            list.add(""Entry:"" + (i++));

        }
    }
}

@Ignore
class Loop implements Runnable {
    public void run() {
        try {
            RList<Object> list = redisson.getList(LIST_NAME);
            if (!list.isEmpty()) {
                // implicit iterator
                for (@SuppressWarnings(""unused"")
                Object o : list) {
                }
            }
        } catch (Exception e) {
            RedissonListTest.failed = true;
            e.printStackTrace();
        }
    }
}

class ThousandAndOneThread extends Thread {
    public ThousandAndOneThread(Runnable r) {
        this.r = r;
    }

    boolean dead = false;
    int nightsLeft = 1001;
    Runnable r;

    public void run() {
        // while shahrazad still is alive
        while (!dead && nightsLeft > 0) {
            nightsLeft--;

            // do runnable
            r.run();

            // take a nap
            try {
                Thread.sleep(3);
            } catch (InterruptedException e) {
                e.printStackTrace();
                break;
            }
        }

        dead = true;
    }

    // Kill shahrazad
    public void kill() {
        dead = true;
    }

    // if i am done
    public boolean isDone() {
        return dead;
    }
}

@Test
public void testIteratorAfterDelete() {
    for (int i = 0; i < 4; i++) {
        // make runnables
        Delete d = new Delete();
        Add a = new Add();
        Loop l = new Loop();

        // make threads
        ThousandAndOneThread aT = new ThousandAndOneThread(a);
        ThousandAndOneThread dT = new ThousandAndOneThread(l);
        ThousandAndOneThread lT = new ThousandAndOneThread(d);

        // start threads
        aT.start();
        dT.start();
        lT.start();

        // monitor threads
        while (true) {
            if (failed) {
                fail(""Exception occured, in child thread"");
            }
            if (lT.isDone() || dT.isDone() || aT.isDone()) {
                System.out.println(""All done!"" + i);
                aT.kill();
                dT.kill();
                lT.kill();
                break;
            }
            try {
                Thread.sleep(10);
            } catch (InterruptedException e) {
                e.printStackTrace();
                aT.kill();
                dT.kill();
                lT.kill();
                fail(""fail on "" + i);
            }
        }
    }
}
```

---
## Additional Information

This also effects RedissonSet, but much less likely to hit the race condition. It causes RedissonSet line 96 to throw a null pointer exception. 

This is akin to issue #104 
",https://github.com/redisson/redisson/issues/106,1.0,0.0,0.0,44
364,"Spring Session docs PDF do not display sample code
<!--
For Security Vulnerabilities, please use https://pivotal.io/security#reporting
-->

<!--
Thanks for raising a Spring Session issue. Please provide a brief description of your problem along with the version of Spring Session that you are using. If possible, please also consider putting together a sample application that reproduces the issue.
-->

This is the case for version `2.3.0.RC1`.
Instead of the sample code, the following error message is shown:
```
Unresolved directive in guides/java-redis.adoc - include::{samples-dir}springsession-sample-javaconfig-redis/src/main/java/sample/Initializer.java[tags=class]
```
",https://github.com/spring-projects/spring-session/issues/1603,1.0,2.0,2.0,44
365,"Spurious ""LEAK: ByteBuf was GC'd before being released correctly"" message?
I have a server using ProtobufEncoder and ProtobufDecoder to encode and decode messages with Netty 4.0.2 (Linux, OpenJDK 7 64-bit).

I'm finding when I have 50 client connections each sending 1000 messages/second and all connections are closed simultaneously, I often (but not always) see this error message in the server.  This error message only occurs when many client connections are shutdown quickly, not during normal steady state operation.

```
15:37:45,221 {nioEventLoopGroup-3-8} WARN  ResourceLeakDetector - LEAK: ByteBuf was GC'd before being released correctly.  The following stack trace shows where the leaked object was created, rather than who failed to release it where.
io.netty.util.ResourceLeakException: io.netty.buffer.UnpooledUnsafeDirectByteBuf@286d15b6
    at io.netty.util.ResourceLeakDetector$DefaultResourceLeak.<init>(ResourceLeakDetector.java:161)
    at io.netty.util.ResourceLeakDetector.open(ResourceLeakDetector.java:103)
    at io.netty.buffer.UnpooledUnsafeDirectByteBuf.<init>(UnpooledUnsafeDirectByteBuf.java:72)
    at io.netty.buffer.UnpooledByteBufAllocator.newDirectBuffer(UnpooledByteBufAllocator.java:49)
    at io.netty.buffer.AbstractByteBufAllocator.directBuffer(AbstractByteBufAllocator.java:130)
    at io.netty.buffer.AbstractByteBufAllocator.directBuffer(AbstractByteBufAllocator.java:121)
    at io.netty.buffer.AbstractByteBufAllocator.ioBuffer(AbstractByteBufAllocator.java:74)
    at io.netty.handler.codec.MessageToByteEncoder.write(MessageToByteEncoder.java:107)
    at io.netty.channel.DefaultChannelHandlerContext.invokeWrite0(DefaultChannelHandlerContext.java:698)
    at io.netty.channel.DefaultChannelHandlerContext.invokeWrite(DefaultChannelHandlerContext.java:684)
    at io.netty.channel.DefaultChannelHandlerContext.write(DefaultChannelHandlerContext.java:677)
    at io.netty.handler.codec.MessageToMessageEncoder.write(MessageToMessageEncoder.java:114)
    at io.netty.channel.DefaultChannelHandlerContext.invokeWrite0(DefaultChannelHandlerContext.java:698)
    at io.netty.channel.DefaultChannelHandlerContext.access$1700(DefaultChannelHandlerContext.java:27)
    at io.netty.channel.DefaultChannelHandlerContext$18.run(DefaultChannelHandlerContext.java:689)
    at io.netty.util.concurrent.SingleThreadEventExecutor.runAllTasks(SingleThreadEventExecutor.java:353)
    at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:366)
    at io.netty.util.concurrent.SingleThreadEventExecutor$2.run(SingleThreadEventExecutor.java:101)
    at java.lang.Thread.run(Thread.java:724)
```

My server code is here: https://github.com/aaronriekenberg/Simple-Message-Service/blob/master/sms-broker/src/main/java/org/aaron/sms/broker/SMSBrokerTCPServer.java

The ChannelInitializer in the server is below.  ServerHandler extends SimpleChannelInboundHandler, so I believe all pooling/reference counting should be handled automatically.  The only writes I'm doing in the server use instances of protobuf objects.

``` java
    private class ServerChannelInitializer extends ChannelInitializer<Channel> {

        @Override
        protected void initChannel(Channel ch) throws Exception {
            final ChannelPipeline p = ch.pipeline();
            p.addLast(""logger"", new LoggingHandler(LogLevel.DEBUG));

            p.addLast(""frameEncoder"", new LengthFieldPrepender(
                    SMSProtocolConstants.MESSAGE_HEADER_LENGTH_BYTES));

            p.addLast(""frameDecoder"", new LengthFieldBasedFrameDecoder(
                    SMSProtocolConstants.MAX_MESSAGE_LENGTH_BYTES, 0,
                    SMSProtocolConstants.MESSAGE_HEADER_LENGTH_BYTES, 0,
                    SMSProtocolConstants.MESSAGE_HEADER_LENGTH_BYTES));

            p.addLast(""protobufEncoder"", new ProtobufEncoder());

            p.addLast(""protobufDecoder"", new ProtobufDecoder(
                    SMSProtocol.ClientToBrokerMessage.getDefaultInstance()));

            p.addLast(""serverHandler"", new ServerHandler());
        }
    }
```
",https://github.com/netty/netty/issues/1624,1.0,1.0,1.0,44
311,"Redisson 3.5.7 memory leak with locks
I'm using RLock and seeing memory leak via org.redisson.client.handler.CommandPubSubDecoder 
 
![image](https://user-images.githubusercontent.com/443442/37062360-0f201f60-214b-11e8-81a2-d2fab78261c4.png)


Retained objects delta between heap dumps taken apart
![image 1](https://user-images.githubusercontent.com/443442/37062341-01519f12-214b-11e8-8d35-4bc50413fd50.png)

Around 10MB leak per day
![image 2](https://user-images.githubusercontent.com/443442/37062443-5150dfdc-214b-11e8-944f-fb46ec393693.png)
",https://github.com/redisson/redisson/issues/1326,1.0,1.0,1.0,48
222,"Memory leak
A lot of following exceptions we get in JetBrains:

```
Editor of class com.intellij.openapi.editor.impl.EditorImpl hasn't been released:

com.intellij.openapi.util.TraceableDisposable.ObjectNotDisposedException: See stack trace responsible for creation of unreleased object below 
	at com.intellij.openapi.editor.impl.EditorImpl.<init>(EditorImpl.java:156)
	at com.intellij.openapi.editor.impl.EditorFactoryImpl.createEditor(EditorFactoryImpl.java:220)
	at com.intellij.openapi.editor.impl.EditorFactoryImpl.createEditor(EditorFactoryImpl.java:195)
	at mobi.hsz.idea.gitignore.util.Utils.createPreviewEditor(Utils.java:369)
	at mobi.hsz.idea.gitignore.ui.untrackFiles.UntrackFilesDialog.createCenterPanel(UntrackFilesDialog.java:197)
	at com.intellij.openapi.ui.DialogWrapper.init(DialogWrapper.java:1308)
	at mobi.hsz.idea.gitignore.ui.untrackFiles.UntrackFilesDialog.<init>(UntrackFilesDialog.java:139)
	at mobi.hsz.idea.gitignore.TrackedIgnoredFilesComponent$1.hyperlinkUpdate(TrackedIgnoredFilesComponent.java:125)
	at com.intellij.notification.impl.ui.NotificationsUtil$1.hyperlinkUpdate(NotificationsUtil.java:155)
	at javax.swing.JEditorPane.fireHyperlinkUpdate(JEditorPane.java:342)
	at javax.swing.text.html.HTMLEditorKit$LinkController.activateLink(HTMLEditorKit.java:875)
	at javax.swing.text.html.HTMLEditorKit$LinkController.mouseClicked(HTMLEditorKit.java:674)
	at java.awt.AWTEventMulticaster.mouseClicked(AWTEventMulticaster.java:270)
	at java.awt.Component.processMouseEvent(Component.java:6544)
	at javax.swing.JComponent.processMouseEvent(JComponent.java:3324)
	at java.awt.Component.processEvent(Component.java:6306)
	at java.awt.Container.processEvent(Container.java:2237)
	at java.awt.Component.dispatchEventImpl(Component.java:4897)
	at java.awt.Container.dispatchEventImpl(Container.java:2295)
	at java.awt.Component.dispatchEvent(Component.java:4719)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Container.java:4889)
	at java.awt.LightweightDispatcher.processMouseEvent(Container.java:4535)
	at java.awt.LightweightDispatcher.dispatchEvent(Container.java:4467)
	at java.awt.Container.dispatchEventImpl(Container.java:2281)
	at java.awt.Window.dispatchEventImpl(Window.java:2746)
	at java.awt.Component.dispatchEvent(Component.java:4719)
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:764)
	at java.awt.EventQueue.access$500(EventQueue.java:98)
	at java.awt.EventQueue$3.run(EventQueue.java:715)
	at java.awt.EventQueue$3.run(EventQueue.java:709)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:80)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:90)
	at java.awt.EventQueue$4.run(EventQueue.java:737)
	at java.awt.EventQueue$4.run(EventQueue.java:735)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:80)
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:734)
	at com.intellij.ide.IdeEventQueue.defaultDispatchEvent(IdeEventQueue.java:821)
	at com.intellij.ide.IdeEventQueue._dispatchEvent(IdeEventQueue.java:645)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:365)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:201)
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:116)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:105)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:93)
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:82)

```",https://github.com/JetBrains/idea-gitignore/issues/373,1.0,1.0,1.0,56
220,"Memory Leak when I try to create client
<!--
Please consider to take commercial 24x7 support included in PRO version https://redisson.pro
-->

### Expected behavior
It should't have memory leak.
### Actual behavior
```
[main] ERROR io.netty.util.ResourceLeakDetector  - LEAK: HashedWheelTimer.release() was not called before it's garbage-collected. See http://netty.io/wiki/reference-counted-objects.html for more information.
Recent access records: 
Created at:
	io.netty.util.HashedWheelTimer.<init>(HashedWheelTimer.java:272)
	io.netty.util.HashedWheelTimer.<init>(HashedWheelTimer.java:216)
	io.netty.util.HashedWheelTimer.<init>(HashedWheelTimer.java:195)
	org.redisson.connection.MasterSlaveConnectionManager.initTimer(MasterSlaveConnectionManager.java:318)
	org.redisson.connection.MasterSlaveConnectionManager.<init>(MasterSlaveConnectionManager.java:161)
	org.redisson.connection.SingleConnectionManager.<init>(SingleConnectionManager.java:34)
	org.redisson.config.ConfigSupport.createConnectionManager(ConfigSupport.java:192)
	org.redisson.Redisson.<init>(Redisson.java:122)
	org.redisson.Redisson.create(Redisson.java:159)
	test.main(test.java:32)
```

### Steps to reproduce or test case
```java=
        Codec stringCodec = new StringCodec();

        for (int i = 0; i < 10; i++) {
            RedissonClient client;
            Config config = new Config();
            config.useSingleServer().setAddress(RedisConfig.Address);
            config.useSingleServer().setPassword(RedisConfig.Password);
            config.setCodec(stringCodec);
            client = Redisson.create(config);

            BatchOptions options = BatchOptions.defaults();
            RBatch pipe = client.createBatch(options);

            pipe.getBucket(""test"", stringCodec).getAsync();
            BatchResult res = pipe.execute();

            System.out.println(res.getResponses().get(0));

            client.shutdown();

            System.gc();
        }

```

### Redis version
4.0.10
### Redisson version
3.7.5
### Redisson configuration
```
Config config = new Config();
config.useSingleServer().setAddress(RedisConfig.Address);
config.useSingleServer().setPassword(RedisConfig.Password);
config.setCodec(stringCodec);
client = Redisson.create(config);
```
",https://github.com/redisson/redisson/issues/1584,1.0,1.0,1.0,47
